Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
2018-01-23 10:00:00,10500.07,10704.89,10385.16,10437.7,851.99,9014475.81,10580.44
2018-01-23 10:30:00,10437.7,10464.2,10280.71,10362.39,405.66,4211648.21,10382.18
2018-01-23 11:00:00,10389.32,10496.17,10110,10110,364.36,3757597.51,10312.91
2018-01-23 11:30:00,10110,10225,9927.54,10196.47,922.23,9278143.48,10060.58
2018-01-23 12:00:00,10193.99,10399,10037.99,10379.47,525.61,5365686.52,10208.58
2018-01-23 12:30:00,10379.47,10427,10203.98,10260.1,346.74,3581966.92,10330.44
2018-01-23 13:00:00,10260.1,10383.9,10153.5,10305.02,271.7,2790480.21,10270.47
2018-01-23 13:30:00,10307.68,10461.97,10221.63,10317.8,359.69,3739944.41,10397.82
2018-01-23 14:00:00,10321.84,10400,10230.06,10330,267.65,2762199.06,10320.03
2018-01-23 14:30:00,10339.9,10514.34,10250,10451,351.89,3643932.76,10355.43
2018-01-23 15:00:00,10451,10699.73,10380,10669.52,554.15,5853667.45,10563.38
2018-01-23 15:30:00,10670,10830,10544.5,10774.61,328.87,3518589.2,10698.92
2018-01-23 16:00:00,10765,11275.74,10758,11228.98,785.74,8644812.57,11002.08
2018-01-23 16:30:00,11229,11409.87,11117.79,11370,844.19,9506908.63,11261.55
2018-01-23 17:00:00,11370,11398.88,11135.85,11167,546.09,6131272.68,11227.56
2018-01-23 17:30:00,11167,11250,11108.07,11183.9,342.58,3827368.8,11172.32
2018-01-23 18:00:00,11183.9,11387.69,11146.23,11223.98,389.63,4393348.3,11275.55
2018-01-23 18:30:00,11223.99,11340,11160,11234.98,149.8,1683761.69,11240.3
2018-01-23 19:00:00,11207.45,11262.6,11139.07,11164.68,197.59,2211327.96,11191.25
2018-01-23 19:30:00,11164.66,11181.8,10942.9,11025,456.43,5035001.22,11031.36
2018-01-23 20:00:00,11029.7,11100,10888.43,11061.33,400.74,4396923.87,10971.88
2018-01-23 20:30:00,11061.99,11188.88,10997.71,11128.44,169.82,1885590.06,11103.47
2018-01-23 21:00:00,11137.47,11141.5,10942.9,10972.84,116.08,1278861.38,11016.88
2018-01-23 21:30:00,10999.87,11120.37,10953.54,10980.54,203.74,2243942.34,11013.7
2018-01-23 22:00:00,10994.28,11203.18,10980.66,11200,369.35,4102682.1,11107.8
2018-01-23 22:30:00,11200.01,11201.63,11050,11050,154.37,1713610.53,11100.67
2018-01-23 23:00:00,11050,11085.52,10861.24,10919.56,243.06,2658576.08,10937.92
2018-01-23 23:30:00,10919.59,10938.13,10780.18,10851.82,228.51,2477711.6,10842.88
2018-01-24 00:00:00,10848.99,10906.42,10775,10824.13,210.09,2272905.14,10818.59
2018-01-24 00:30:00,10824.7,10844.41,10550,10600,534.95,5715182.7,10683.58
2018-01-24 01:00:00,10599.99,10807.13,10599.99,10761.96,250.67,2683712.25,10706.27
2018-01-24 01:30:00,10742.57,10784.98,10580,10657.75,86.45,925435.77,10705.4
2018-01-24 02:00:00,10657.76,10791.27,10587.01,10733.71,183.59,1964825.15,10701.98
2018-01-24 02:30:00,10755.14,10770.36,10658.76,10770.36,94.22,1009962.25,10719.46
2018-01-24 03:00:00,10777.74,10888.39,10665.07,10864.77,142.21,1537921.91,10814.46
2018-01-24 03:30:00,10864.77,10885.74,10758.36,10838.38,148.63,1610746.8,10837.31
2018-01-24 04:00:00,10838.27,10849.61,10488.13,10587.28,335.77,3551168.57,10576.27
2018-01-24 04:30:00,10563.27,10747.61,10490,10691.61,160.57,1705463.11,10621.27
2018-01-24 05:00:00,10688.38,10780.18,10573.78,10700,121.29,1294706.25,10674.26
2018-01-24 05:30:00,10681.16,10736.64,10630.31,10640.24,50.37,539126.67,10702.61
2018-01-24 06:00:00,10640.24,10738.75,10590.06,10723.08,33.67,359896.07,10688.01
2018-01-24 06:30:00,10723.08,11025.18,10695.07,10959.8,337.36,3687704.85,10930.93
2018-01-24 07:00:00,10964.99,11120,10952.92,10966.9,222.43,2458607.87,11053.26
2018-01-24 07:30:00,10966.9,10998.3,10888.39,10947.07,130.78,1430866.41,10941.29
2018-01-24 08:00:00,10965.32,11028,10895.64,10941.36,113.59,1247539.93,10982.48
2018-01-24 08:30:00,10961.98,10970.97,10834.69,10869.29,267.08,2914941.98,10914.29
2018-01-24 09:00:00,10869.28,10885.04,10791.26,10883.99,194.48,2107667.58,10837.53
2018-01-24 09:30:00,10883.99,11135.84,10813.08,11120.19,499.09,5463687.62,10947.39
2018-01-24 10:00:00,11120.19,11218.54,11006.81,11053.69,479.93,5339092.44,11124.7
2018-01-24 10:30:00,11040,11095,10970.4,11023.95,139.65,1540971.06,11034.66
2018-01-24 11:00:00,11016.31,11102.76,10975.14,11094.25,136.19,1502250.98,11030.91
2018-01-24 11:30:00,11087.37,11219.57,10915.61,11068,441.5,4875459.19,11042.97
2018-01-24 12:00:00,11055.63,11303,10973.68,11230.99,633.17,7077667.9,11178.19
2018-01-24 12:30:00,11230.99,11483.95,11180.67,11348.06,655.46,7460380.14,11381.93
2018-01-24 13:00:00,11339.81,11413.14,11228.14,11261.64,256.96,2907160.71,11313.89
2018-01-24 13:30:00,11250.83,11355.77,11219.57,11335.43,176.52,1989306.07,11269.33
2018-01-24 14:00:00,11335.48,11500,11236,11499.99,307.58,3498797.48,11375.16
2018-01-24 14:30:00,11500,11500,11255,11300,317.36,3608703.51,11371.07
2018-01-24 15:00:00,11300,11333,11163.68,11256.15,246.84,2775045.08,11242.23
2018-01-24 15:30:00,11250,11256.2,11052.74,11069.93,291.79,3260633.07,11174.43
2018-01-24 16:00:00,11072,11091.41,10952.01,11008.9,277.13,3053489.17,11018.15
2018-01-24 16:30:00,11007.71,11124.78,10953.08,11047.14,187.1,2070287.91,11064.91
2018-01-24 17:00:00,11047.1,11071.16,10890,11004.06,254.06,2785729.61,10964.64
2018-01-24 17:30:00,11004.16,11141.03,10995.77,11111.01,95.51,1057691.96,11074.57
2018-01-24 18:00:00,11111.01,11190,11100.02,11180,216.27,2410221.67,11144.58
2018-01-24 18:30:00,11158.66,11177.68,10980.44,11047.74,245.08,2709712.73,11056.57
2018-01-24 19:00:00,11047.66,11200,10980,11174.29,181.4,2018499.87,11127.1
2018-01-24 19:30:00,11155.11,11225,11135.57,11187.34,176.93,1981897.79,11201.68
2018-01-24 20:00:00,11201.08,11255.02,11154.78,11163.28,241.28,2708613.66,11226.07
2018-01-24 20:30:00,11171.39,11231.46,11130,11170.07,145.25,1622360.31,11169.81
2018-01-24 21:00:00,11171.69,11300,11154.19,11280.31,137.21,1542125.44,11239.43
2018-01-24 21:30:00,11297.8,11301.85,11143.38,11233.84,162.68,1826014.68,11224.62
2018-01-24 22:00:00,11233.85,11256.06,11145.27,11179.19,98.31,1100382.86,11193.31
2018-01-24 22:30:00,11178.83,11189.66,11076.86,11113.67,113.11,1260173.06,11141.08
2018-01-24 23:00:00,11113.67,11212.46,11091.11,11191.61,83.46,931847.86,11165.85
2018-01-24 23:30:00,11187.63,11474.55,11177.97,11400.96,831.79,9428534.62,11335.3
2018-01-25 00:00:00,11400.98,11433.16,11319.1,11349.7,147.84,1682614.9,11380.97
2018-01-25 00:30:00,11349.43,11373.65,11300,11318.06,63.64,721327.93,11334.07
2018-01-25 01:00:00,11308.84,11531.8,11300.21,11514.7,233.37,2670912.96,11444.79
2018-01-25 01:30:00,11514.7,11550.32,11333.2,11465.49,381.48,4366701.95,11446.73
2018-01-25 02:00:00,11465.49,11465.59,11373.29,11409.02,146.42,1672028.94,11419.67
2018-01-25 02:30:00,11414.43,11725,11414.43,11563.79,975.77,11370888.05,11653.2
2018-01-25 03:00:00,11560.01,11657.4,11500,11619.33,182.3,2106611.03,11555.43
2018-01-25 03:30:00,11625.52,11741.82,11606.82,11633.02,176.95,2063571.62,11661.7
2018-01-25 04:00:00,11630.8,11666.15,11445.94,11445.94,225.09,2602168.83,11560.42
2018-01-25 04:30:00,11451.07,11524.27,11388.92,11450.12,152.53,1748052.01,11460.28
2018-01-25 05:00:00,11450.3,11562.24,11449.95,11511.86,176.6,2031520.65,11503.48
2018-01-25 05:30:00,11550.16,11593,11504.1,11543.66,60.43,697944.32,11549.8
2018-01-25 06:00:00,11578.01,11647.75,11514.93,11549.42,187.72,2177176.95,11598.14
2018-01-25 06:30:00,11549.99,11585.33,11475,11475,101.09,1166490.49,11538.87
2018-01-25 07:00:00,11493.12,11551.9,11411.21,11447.68,150.66,1727655.58,11466.91
2018-01-25 07:30:00,11468.68,11571.67,11425.31,11425.31,164.45,1890970.66,11499.09
2018-01-25 08:00:00,11432.52,11449.32,11270.01,11354.37,403.14,4574757.46,11347.8
2018-01-25 08:30:00,11383.2,11388,11260,11315.41,161.7,1832032.87,11329.51
2018-01-25 09:00:00,11315.41,11315.42,11195.27,11225.97,199.75,2243768.8,11232.82
2018-01-25 09:30:00,11233.47,11349.9,11213.47,11340.07,136.31,1539842.78,11296.55
2018-01-25 10:00:00,11342.9,11433,11300,11408.38,197.7,2246932.3,11365.34
2018-01-25 10:30:00,11408,11408,11271.05,11320,81.42,921887.86,11322.94
2018-01-25 11:00:00,11310.47,11384.18,11287.81,11317.82,95.83,1085509.18,11327.44
2018-01-25 11:30:00,11322.8,11348.03,11150,11157,258.32,2901989.54,11233.91
2018-01-25 12:00:00,11163.99,11240,11088.79,11173.26,298.8,3334424.45,11159.53
2018-01-25 12:30:00,11163.3,11191.11,11008.5,11038.6,565.26,6271560.28,11095.08
2018-01-25 13:00:00,11070.97,11189.99,11058.99,11159,242.53,2700423.39,11134.61
2018-01-25 13:30:00,11152.8,11285.22,11110.74,11231,236.24,2651066.62,11221.79
2018-01-25 14:00:00,11232,11285.74,11176.41,11238.91,152.57,1713415.42,11230.62
2018-01-25 14:30:00,11238.91,11276.9,11150.33,11179.88,221.24,2481666.79,11217.09
2018-01-25 15:00:00,11189.12,11198.76,11074.26,11125.88,375.68,4187195.98,11145.74
2018-01-25 15:30:00,11122.8,11140,10890.05,10952.06,579.66,6371496.34,10991.8
2018-01-25 16:00:00,10962.05,11110.98,10962.05,11104,218.91,2418740.96,11048.88
2018-01-25 16:30:00,11111,11155.32,10915.61,10919.65,219.42,2421542.02,11035.99
2018-01-25 17:00:00,10919.64,11020.27,10868.57,10978.76,274.12,2995276.81,10926.82
2018-01-25 17:30:00,10958.16,11020.97,10911.14,10982.17,116.36,1277299.44,10977.49
2018-01-25 18:00:00,11022.4,11219.57,11022.4,11199.85,196.4,2191829.81,11160.22
2018-01-25 18:30:00,11199.39,11280.93,11142.52,11246.98,138.14,1550261.08,11222.19
2018-01-25 19:00:00,11246.98,11289,11160.36,11224.82,69.27,778368.06,11236.64
2018-01-25 19:30:00,11224.73,11237.69,11161.35,11231.92,187.51,2102189.84,11211.24
2018-01-25 20:00:00,11231.26,11323.39,11172.49,11306.28,175.18,1973613.4,11266.42
2018-01-25 20:30:00,11306.28,11388.92,11242.4,11251.9,247.78,2810809.39,11344.13
2018-01-25 21:00:00,11257.29,11345,11160,11160,140.02,1576936.27,11262.04
2018-01-25 21:30:00,11158.02,11303.91,11135.84,11252.43,146.97,1648089.96,11213.76
2018-01-25 22:00:00,11262.44,11313.5,11246.43,11264.82,89.09,1005226.34,11283.77
2018-01-25 22:30:00,11252.04,11267.14,11150,11150.1,90.61,1017698.42,11231.47
2018-01-25 23:00:00,11151.38,11199.86,11108.07,11165,79.3,883835.85,11144.9
2018-01-25 23:30:00,11165.01,11199.74,11079.86,11155.54,91.34,1015650.43,11119.41
2018-01-26 00:00:00,11140.01,11259.72,11105.13,11215.46,47.37,529691.43,11181.14
2018-01-26 00:30:00,11215,11423.41,11214.89,11400.29,738.59,8399960.27,11372.91
2018-01-26 01:00:00,11383.38,11401.45,11281.06,11376.55,80.88,917495.36,11343.6
2018-01-26 01:30:00,11360.45,11376.55,11284.01,11325.34,86.06,973742.67,11315.15
2018-01-26 02:00:00,11327.66,11610.14,11327.66,11542.5,529.58,6093586.12,11506.5
2018-01-26 02:30:00,11507.68,11635,11487.36,11590,130.71,1514055.33,11582.88
2018-01-26 03:00:00,11587.04,11589.99,11496.82,11545.29,104.45,1204750.55,11533.78
2018-01-26 03:30:00,11559.99,11566.66,11470.36,11557.44,143.28,1650370.53,11518.89
2018-01-26 04:00:00,11557.37,11571.41,11412.01,11430,185.25,2124838.81,11469.91
2018-01-26 04:30:00,11430,11497.99,11388.92,11466.86,125.78,1438799.58,11439.09
2018-01-26 05:00:00,11468.08,11501.57,11360.52,11400.1,86.75,991533.31,11429.89
2018-01-26 05:30:00,11399.97,11427.89,11360.62,11360.62,62.7,714117.76,11389.92
2018-01-26 06:00:00,11360.62,11402.94,11321,11379.74,160.59,1822732.06,11350.27
2018-01-26 06:30:00,11375,11454.1,11321.14,11379.43,122.14,1391116.03,11389.07
2018-01-26 07:00:00,11379.43,11408.14,11211,11250.15,315.53,3556239.24,11270.55
2018-01-26 07:30:00,11240.15,11266.44,11030,11060.86,365.99,4071441.05,11124.34
2018-01-26 08:00:00,11050.01,11060.59,10600,10650,1225.08,13227737.43,10797.49
2018-01-26 08:30:00,10649.99,10799.97,10488.13,10745.24,854.57,9073179.77,10617.31
2018-01-26 09:00:00,10740.61,10751.92,10450,10578.45,1012.74,10732673.7,10597.61
2018-01-26 09:30:00,10578.55,10594.14,10263.32,10488.02,1167.2,12132540.73,10394.57
2018-01-26 10:00:00,10468.88,10559.57,10350,10513.47,583.9,6118875.41,10479.38
2018-01-26 10:30:00,10513.47,10619.89,10477.9,10532.33,310.33,3276218.63,10557.21
2018-01-26 11:00:00,10532.33,10562.48,10414.99,10453.77,308.74,3238169.76,10488.24
2018-01-26 11:30:00,10439.99,10563.86,10383.9,10523.99,328.26,3443462.94,10490.04
2018-01-26 12:00:00,10519.99,10525.59,10402,10509.56,225.13,2358587.42,10476.74
2018-01-26 12:30:00,10509.56,10699.72,10450.36,10601,294.01,3117155.24,10602.37
2018-01-26 13:00:00,10610.3,10780.18,10601,10620.18,585.02,6264575.9,10708.32
2018-01-26 13:30:00,10620.18,10679.98,10540.63,10541,360.54,3819932.56,10595.05
2018-01-26 14:00:00,10541,10750,10540.63,10716.31,199.59,2125889.75,10651.17
2018-01-26 14:30:00,10716.34,10845.74,10709.45,10831.7,334.54,3608219.26,10785.45
2018-01-26 15:00:00,10815.99,11000.01,10790,10948.95,560.34,6112649.78,10908.82
2018-01-26 15:30:00,10948.94,11059.99,10860,11043.08,477.17,5238143.52,10977.61
2018-01-26 16:00:00,11049.98,11250,11042.55,11200.03,885.54,9897961.38,11177.37
2018-01-26 16:30:00,11200,11200.58,11054.91,11100,151.9,1689065.47,11119.47
2018-01-26 17:00:00,11099.97,11131.41,10970.26,11034.29,176.28,1946731.57,11043.56
2018-01-26 17:30:00,11029.15,11178.19,10999.4,11178.19,222.59,2468354.59,11089.02
2018-01-26 18:00:00,11158.83,11181.63,10991.41,11057.34,66.47,736378.28,11078.28
2018-01-26 18:30:00,11078.26,11078.26,10999.8,11047.11,145.91,1609318.91,11029.65
2018-01-26 19:00:00,11037.14,11051,10980.22,11007.44,134.98,1489683.9,11036.32
2018-01-26 19:30:00,11003.03,11050,10869.04,10961.35,230.22,2518579.75,10939.68
2018-01-26 20:00:00,10961.28,11087.49,10932.35,10993.13,108.66,1192873.21,10978.34
2018-01-26 20:30:00,11016.6,11069.99,10969.83,10995,72.31,796761.87,11018.32
2018-01-26 21:00:00,10995.01,11010.01,10861.24,10861.25,114.44,1248989.13,10913.54
2018-01-26 21:30:00,10861.25,10951.41,10830,10925.97,121.74,1324843.93,10882.87
2018-01-26 22:00:00,10925.97,10942.24,10830,10830,78.16,851751.67,10897.75
2018-01-26 22:30:00,10830.03,10888.95,10780.18,10805.11,96.7,1045980.66,10817.04
2018-01-26 23:00:00,10805,10976.99,10780.4,10960.1,100.84,1097405.27,10882.2
2018-01-26 23:30:00,10966.9,11160.8,10935.89,11092.95,255.11,2823191.03,11066.77
2018-01-27 00:00:00,11093.74,11185,11052.84,11068.81,138.48,1541096.71,11128.91
2018-01-27 00:30:00,11068.8,11191.59,11068.79,11110.8,117.49,1310555.59,11154.87
2018-01-27 01:00:00,11108.68,11108.68,10921,10964.1,122.71,1349337.71,10996.03
2018-01-27 01:30:00,10964.09,11040,10961.21,10982.86,44.55,489935.32,10996.24
2018-01-27 02:00:00,10970.25,11114,10891.02,11086.33,129.71,1424287.43,10980.25
2018-01-27 02:30:00,11086.33,11247.62,11048.21,11152.68,362.35,4055602.77,11192.48
2018-01-27 03:00:00,11117.25,11197.99,11100.03,11153.63,244.31,2723786.02,11148.94
2018-01-27 03:30:00,11166.57,11170.85,10989.67,11038.25,106.34,1175867.38,11058.02
2018-01-27 04:00:00,11038.28,11175.66,11006,11150.01,83.73,931041.66,11119.42
2018-01-27 04:30:00,11157.99,11162.61,11024.93,11047.61,98.84,1095676.76,11085.58
2018-01-27 05:00:00,11047.61,11200.1,11023.25,11200.05,174.43,1942478.18,11136.27
2018-01-27 05:30:00,11200.1,11298,11145.75,11252.02,340.43,3828174.13,11245.06
2018-01-27 06:00:00,11252.01,11340,11235.03,11302.42,221.17,2499538.64,11301.29
2018-01-27 06:30:00,11299,11424.88,11283.21,11308.09,303.8,3450124.19,11356.71
2018-01-27 07:00:00,11297.55,11309.93,11135.84,11144,134.15,1503389.9,11206.66
2018-01-27 07:30:00,11158.16,11250,11144,11225.84,120.61,1351292.25,11204.14
2018-01-27 08:00:00,11200,11306.91,11138.68,11138.68,93.76,1053789.25,11239.53
2018-01-27 08:30:00,11154.99,11230.2,11083.23,11152.92,212.11,2364977.12,11149.99
2018-01-27 09:00:00,11152.95,11243.27,11100,11123.56,175.91,1964891.74,11169.85
2018-01-27 09:30:00,11123.56,11310.87,11102.76,11269.64,221.97,2496053.86,11244.94
2018-01-27 10:00:00,11275.25,11359.9,11177.29,11197.98,210,2375062.04,11309.68
2018-01-27 10:30:00,11188.57,11247.96,11171,11214.78,52.76,591343.46,11208.33
2018-01-27 11:00:00,11214.89,11248.58,10888.39,10953.03,450.72,4970126.15,11027.17
2018-01-27 11:30:00,10940,11049.92,10815.84,10938.9,317.2,3454475.22,10890.68
2018-01-27 12:00:00,10938.9,11005.72,10881.99,10982.85,147.73,1620221.38,10967.8
2018-01-27 12:30:00,10995.99,11038.75,10891.35,10954.95,189.24,2077875.31,10979.96
2018-01-27 13:00:00,10920.02,11060.31,10920.02,11049.99,196.06,2158169.31,11007.57
2018-01-27 13:30:00,11049.99,11080.37,10992.01,11042.99,54.17,598148.99,11041.79
2018-01-27 14:00:00,11030.98,11040.03,10907.46,11017.46,100.92,1107524.67,10973.95
2018-01-27 14:30:00,11017.45,11031.93,10965,10998.23,238.66,2625306.3,11000.26
2018-01-27 15:00:00,10998.19,11163.65,10988.47,11120.09,212.83,2354859.27,11064.37
2018-01-27 15:30:00,11120.09,11525,11120.09,11500.01,832.45,9484732.27,11393.76
2018-01-27 16:00:00,11500.99,11502.35,11366.18,11380,333.41,3815192.16,11442.89
2018-01-27 16:30:00,11397.42,11579.41,11380.11,11555.1,363.83,4174238.96,11473.08
2018-01-27 17:00:00,11556,11575.77,11425.03,11499.85,349.42,4023419.63,11514.61
2018-01-27 17:30:00,11499.85,11550,11379.03,11430.36,347.41,3986614.57,11475.27
2018-01-27 18:00:00,11449.68,11483.01,11389.89,11457.97,146.69,1677982.03,11438.64
2018-01-27 18:30:00,11464.35,11483,11418.38,11444.99,119.28,1363618.24,11432.17
2018-01-27 19:00:00,11427.02,11520,11413.12,11469.19,141.04,1618462.92,11475.25
2018-01-27 19:30:00,11468.49,11490,11391.83,11465.11,82.63,944174.11,11427.11
2018-01-27 20:00:00,11465.04,11610,11465.04,11559.28,554.01,6409504.75,11569.2
2018-01-27 20:30:00,11559.39,11599.98,11482.88,11505.35,218.58,2525222.39,11552.67
2018-01-27 21:00:00,11510.12,11521.65,11452.1,11490.99,159.67,1832713.96,11478.34
2018-01-27 21:30:00,11490.99,11630.47,11490,11553.35,550.07,6378317.04,11595.53
2018-01-27 22:00:00,11553.46,11593.87,11523.76,11528.24,61.98,716053.37,11552.74
2018-01-27 22:30:00,11528.24,11555.76,11388.92,11476.99,183.4,2101961.65,11461.06
2018-01-27 23:00:00,11476.99,11497.99,11360.52,11370,120.56,1380112.43,11447.07
2018-01-27 23:30:00,11370,11449.94,11332.29,11446.54,128.24,1459480.35,11380.63
2018-01-28 00:00:00,11446.54,11496,11424.99,11483.92,157.57,1807773.94,11472.66
2018-01-28 00:30:00,11479.9,11597.17,11479.9,11493.79,135.57,1565121.86,11544.71
2018-01-28 01:00:00,11493.79,11549.23,11397.61,11435.99,108.79,1247629.63,11468.71
2018-01-28 01:30:00,11436.99,11499,11381.01,11448.97,101.09,1156933.38,11444.23
2018-01-28 02:00:00,11448.97,11499.9,11400.14,11429.93,58.15,666266.99,11458.1
2018-01-28 02:30:00,11429.86,11450.24,11360.52,11433,263.57,3003631.87,11396.12
2018-01-28 03:00:00,11432.31,11516.25,11392.5,11508.36,86.99,996874.28,11459.24
2018-01-28 03:30:00,11497.93,11524.67,11427.42,11434.49,111.07,1273008.72,11461.47
2018-01-28 04:00:00,11470.99,11637.3,11462.87,11637.3,125.87,1456752.81,11573.36
2018-01-28 04:30:00,11637.3,11764.66,11599.8,11750,481.77,5635908.27,11698.35
2018-01-28 05:00:00,11750,11882.75,11731.68,11810.13,524.99,6204167.87,11817.63
2018-01-28 05:30:00,11810.13,11840.45,11752.98,11787.49,168.55,1986520.48,11785.88
2018-01-28 06:00:00,11787.51,11891.79,11780.02,11855,234.46,2775963.29,11839.93
2018-01-28 06:30:00,11880,11989.15,11855,11948.43,355.39,4243684.46,11940.78
2018-01-28 07:00:00,11969.99,11981.61,11850,11910.85,232.75,2772594.61,11912.23
2018-01-28 07:30:00,11900.73,11919.81,11774,11824.66,260.25,3074843.46,11815.11
2018-01-28 08:00:00,11800.01,11910.13,11776.03,11869.12,260.35,3081465.7,11835.91
2018-01-28 08:30:00,11869.12,11869.12,11792.49,11824.9,95.66,1131619.93,11829.2
2018-01-28 09:00:00,11824.9,11893.79,11710.11,11759.01,298.64,3523164.13,11797.47
2018-01-28 09:30:00,11759.62,11824,11730,11800.14,95.87,1129622.52,11782.81
2018-01-28 10:00:00,11800.15,11868.62,11779.72,11814.76,349.95,4140954.43,11833.1
2018-01-28 10:30:00,11814.75,11847.99,11676.87,11711.99,470.99,5533153.1,11747.83
2018-01-28 11:00:00,11711.99,11780.01,11683.1,11740,209.06,2448740.92,11713.16
2018-01-28 11:30:00,11737.01,11810.01,11700,11800,180.94,2128675.05,11764.61
2018-01-28 12:00:00,11809.5,11897.3,11733.16,11750.99,242.92,2866786.57,11801.37
2018-01-28 12:30:00,11750.99,11770,11532,11543.42,540.18,6299221.05,11661.23
2018-01-28 13:00:00,11541.1,11636.11,11530.01,11621.02,262.31,3033880.71,11565.85
2018-01-28 13:30:00,11625.8,11716.96,11575.15,11681.1,171.6,2001587.3,11664.14
2018-01-28 14:00:00,11674.86,11690.78,11556.4,11650.11,203.09,2360143.73,11621.19
2018-01-28 14:30:00,11676.04,11676.97,11548.3,11605.13,262.32,3047607.12,11617.8
2018-01-28 15:00:00,11605.13,11667.85,11583.6,11656.86,196.14,2280742.33,11627.98
2018-01-28 15:30:00,11656.86,11692.98,11572,11583.63,293.33,3414798.19,11641.58
2018-01-28 16:00:00,11583.63,11654.64,11572,11618.7,96.76,1122128.63,11597.04
2018-01-28 16:30:00,11639.99,11709.55,11619.11,11640,194.53,2269314.74,11665.56
2018-01-28 17:00:00,11659.7,11730.77,11600.25,11627.39,235.99,2750853.79,11656.7
2018-01-28 17:30:00,11627.38,11704.24,11600.25,11642.55,90.27,1051204.72,11644.93
2018-01-28 18:00:00,11642.56,11712.65,11600.25,11627.92,190.16,2218126.11,11664.24
2018-01-28 18:30:00,11615.94,11662.83,11573.41,11599.99,77.2,897807.8,11630.03
2018-01-28 19:00:00,11599.99,11656.49,11562,11635,114.73,1331631.71,11606.62
2018-01-28 19:30:00,11639.99,11707.07,11595.25,11706.36,168.64,1968380.37,11672.29
2018-01-28 20:00:00,11709.84,11750.21,11626.91,11660.05,202.86,2370958.87,11687.89
2018-01-28 20:30:00,11645.45,11816.5,11645.01,11767.46,251.53,2954949.54,11747.89
2018-01-28 21:00:00,11767.4,11784.04,11701,11745,122.64,1439543.88,11738.37
2018-01-28 21:30:00,11772.66,11819.83,11700,11775.24,163.16,1921833.95,11778.68
2018-01-28 22:00:00,11791.51,11803.51,11720.09,11720.33,56.58,665955.11,11770.8
2018-01-28 22:30:00,11741.1,11741.1,11700,11721.74,54.11,633993.11,11717.62
2018-01-28 23:00:00,11713.01,11768.93,11652.65,11677.67,206.51,2418897.6,11713.29
2018-01-28 23:30:00,11677.67,11744.24,11655.97,11685.58,190.24,2226103.89,11701.34
2018-01-29 00:00:00,11685.58,11817.46,11641.03,11800.82,195.66,2295752.95,11733.4
2018-01-29 00:30:00,11782.4,11820.01,11681.02,11754.64,243.87,2872913.44,11780.47
2018-01-29 01:00:00,11754.64,11766.12,11413,11421,453.71,5231009.04,11529.32
2018-01-29 01:30:00,11424.99,11502.92,11303.93,11386,359.17,4097098.09,11407.23
2018-01-29 02:00:00,11390.01,11464.01,11300,11350.32,400.74,4555053.16,11366.65
2018-01-29 02:30:00,11374.94,11420,11326.99,11420,98.71,1123279.34,11379.36
2018-01-29 03:00:00,11406.62,11444.68,11320,11408.91,139.44,1585295.23,11369.13
2018-01-29 03:30:00,11400,11467.16,11306.7,11452.35,130.53,1487122.19,11392.55
2018-01-29 04:00:00,11452.99,11489.01,11415.2,11434.75,101,1157130.03,11456.63
2018-01-29 04:30:00,11434.75,11532,11421.54,11461.63,278.93,3206647.41,11496.35
2018-01-29 05:00:00,11484.46,11489.85,11425.72,11441.01,67,767938.68,11460.93
2018-01-29 05:30:00,11444.1,11494.77,11425.82,11466.56,70.12,803280.87,11455.6
2018-01-29 06:00:00,11466.56,11482.99,11219.57,11355,338.06,3827140.66,11320.96
2018-01-29 06:30:00,11356,11368.46,11201.1,11272.06,298.02,3360195.42,11275.05
2018-01-29 07:00:00,11287,11312.2,11250.33,11286.02,151.05,1704260.31,11282.97
2018-01-29 07:30:00,11286.02,11286.03,11167.04,11211,283.93,3186729.97,11223.45
2018-01-29 08:00:00,11212,11265.03,11116,11240,304.61,3405542.76,11180.15
2018-01-29 08:30:00,11240,11388.92,11220.11,11280.1,628,7126092.64,11347.21
2018-01-29 09:00:00,11294.99,11319.97,11250,11251.3,121.54,1370406.85,11275.47
2018-01-29 09:30:00,11251.3,11328.06,11238.99,11284.99,133.6,1507013.55,11279.74
2018-01-29 10:00:00,11277.35,11399,11273,11338.98,147.19,1669847.28,11345.17
2018-01-29 10:30:00,11350.06,11363,11270,11283.34,113.29,1281591.04,11312.78
2018-01-29 11:00:00,11292.45,11310.27,11182.96,11208.09,240.84,2708820.05,11247.51
2018-01-29 11:30:00,11208.08,11209.07,11037.77,11135,590.86,6564736.11,11110.44
2018-01-29 12:00:00,11101.01,11180,11088.46,11098.99,196.81,2191429.43,11134.6
2018-01-29 12:30:00,11088.47,11150.01,11080.65,11100.6,100.73,1120250.11,11121.38
2018-01-29 13:00:00,11124.54,11219.12,11070.77,11174.52,174.74,1948546.13,11150.94
2018-01-29 13:30:00,11174.52,11219,11112.1,11218.99,245.31,2735512.25,11151.19
2018-01-29 14:00:00,11219,11294.98,11184.96,11255,275.96,3102774.93,11243.58
2018-01-29 14:30:00,11255.02,11320,11192.72,11210.1,260.74,2932962.14,11248.7
2018-01-29 15:00:00,11211.1,11265.06,11142.07,11159.93,158.54,1776481.57,11205.15
